ctoi_alias,pl_pnum,tfopwg_disp,ra,dec,st_pmra,st_pmdec,pl_tranmid,pl_orbper,pl_trandurh,pl_trandep,pl_rade,pl_insol,pl_eqt,st_tmag,st_dist,st_teff,st_logg,st_rad
424865156.01,1,1,292.24719,47.969543,-18.281,8.91,2460558.800568,2.2047452,3.996,6872.0,17.9781,7992.22,2634.0,10.0274,341.079,6532.23,3.96818,1.99
467179528.01,1,1,197.996583,65.833697,-150.652,-25.368,2459649.751299,10.8948421,2.0719394,3168.3853584,2.4691414,5.5137471,390.8242112,11.0402,36.0118,3618.0,4.79432,0.435666
467179528.02,2,1,197.996583,65.833697,-150.652,-25.368,2459630.046434,18.8016111,1.9093524,1686.7881033,1.9112282,2.6636757,325.8292621,11.0402,36.0118,3618.0,4.79432,0.435666
142394656.01,1,1,198.388583,62.30538,-66.989,-15.318,2460359.607231,8.157721,3.788,10273.0,9.31888,91.0972,860.0,10.1495,109.557,5091.2,4.47,0.9
198241702.01,1,1,249.69664,64.559181,-40.011,107.858,2458686.60881,4.2529641,2.5733867,758.584999,2.3483383,231.2034004,994.5309519,10.9897,172.138,5591.0,4.38111,0.848906
234523599.01,1,1,15.551889,-61.756133,78.858,-27.095,2458325.650603,3.7955178,2.0198135,52278.9940979,10.3261619,18.0832336,525.9431131,14.1266,140.225,3424.0,4.438,0.445372
237200747.01,1,0,293.032494,74.891073,-12.978,-13.983,2459695.445887,14.3034613,3.135,48840.0,18.4949,15.38,551.0,11.463,171.138,5056.6,4.53,0.83
286923464.01,1,1,203.509956,53.728188,-85.877,-78.913,2459657.449461,6.1349783,5.661,3860.0,13.1383,861.554,1509.0,7.4556,92.2589,5828.7,3.84,2.05
417948359.01,1,1,199.196204,49.861059,-63.3,4.659,2459661.401357,3.3159772,1.494,2770.0,4.5947,120.595,923.0,11.0244,137.572,4972.7,4.54,0.81
445859771.01,1,1,214.120856,58.390253,37.07,-44.439,2459684.920137,4.6313014,1.435,4860.0,9.34848,225.013,1078.0,10.418,177.118,5736.0,4.39,1.07
13499636.01,1,0,320.201905,28.055829,52.835,19.537,2458714.596964,11.3246821,5.9704136,1937.5829721,4.2917226,59.1706102,707.3693882,10.5954,138.591,5518.0,4.59176,0.824734
43064903.01,1,0,302.669134,40.668628,294.477,-86.018,2459770.682182,6.261169,2.0369188,4005.022808,1.3468319,6.9816945,414.5815396,12.5405,24.5209,3145.0,5.04431,0.211257
163539739.01,1,1,320.478444,35.648625,-89.556,-46.868,2459826.540249,14.4751062,1.6182484,9618.5798534,8.6976173,6.5402175,407.866275,11.7819,75.5759,3841.0,4.69364,0.55035
224297258.01,1,1,185.062873,56.201409,-130.485,60.603,2459659.673503,9.6141636,3.4271882,933.6532689,3.2264735,74.7359105,749.8978043,9.99454,107.055,5477.0,4.5707,0.840608
391949880.01,1,1,79.520938,-80.964384,-49.146,45.307,2460175.867159,4.9404714,1.954,455.0,2.3216,320.012,1178.0,7.9849,68.4727,6086.0,4.26269,1.13
236445129.01,1,1,314.268523,31.661019,5.581,2.409,2459445.892853,0.9689927,2.5496309,13532.9710157,17.1331258,6992.032823,2332.2259008,11.4373,444.586,6430.0,4.25113,1.41398
266593143.01,1,1,324.535978,30.488188,-80.395,-126.972,2460539.055031,10.338505,4.242,18162.0,11.8729,110.512,903.0,9.7525,92.3831,5336.96,4.55466,0.84
267561446.01,1,0,311.513651,56.86715,50.569,188.287,2458711.815604,1.283251,2.012261,1961.318203,2.558112,172.0252913,923.6720985,12.5313,110.246,3855.0,4.68499,0.560391
274662200.01,1,0,316.86724,46.865373,24.522,98.034,2458712.3664,1.2284388,1.9190118,1229.4965125,1.866263,118.2802346,841.1003116,10.9313,41.9934,3526.0,4.71105,0.53023
365733349.01,1,1,313.167029,65.608783,43.253,-68.614,2460445.649979,2.6998294,2.208,2798.0,4.94551,1198.41,1639.0,9.93119,114.865,6180.0,4.57956,0.92
408203470.01,1,0,307.210941,33.413959,-76.25,-117.93,2458711.410631,0.581322,1.3261177,3206.6010016,2.2014886,194.5178158,952.4881815,12.9984,89.21544,3446.0,4.83941,0.38621
201248411.01,1,1,0.185606,-54.830823,-202.815,-71.518,2460205.646862,0.980972,0.5405036,6178.392421,5.9162923,719.5629045,1320.951709,9.9005,61.7856,4486.0,4.49914,0.764401
417676622.01,1,1,291.03231,49.040213,-7.334,-10.43,2460551.373546,5.3987355,3.127,352.0,2.25345,335.249,1192.0,9.50898,144.166,5875.23,4.26474,1.26
199688472.01,1,0,253.14033,57.97415,3.224,33.814,2460351.142333,1.4412175,1.666,12927.0,17.0442,1160.55,1626.0,9.84566,190.403,5672.9,4.13,1.46
219015370.01,1,1,223.092641,70.476557,-19.069,-2.555,2459663.161776,3.9152737,2.562,3350.0,9.43435,311.498,1170.0,10.9458,332.648,5714.0,4.05,1.58
219852584.01,1,1,256.672203,67.871503,-7.353,8.48,2459913.379043,3.1968838,3.7533697,7958.980656,14.9685779,1843.1329908,1671.1249287,10.7973,388.227,6470.0,4.15,1.59715
219854185.01,1,1,256.770639,70.238481,-21.245,-6.793,2459766.962599,3.9443668,4.8652146,6732.488454,14.5727196,1078.5986988,1461.6208264,10.8041,323.265,5494.0,3.93,1.75475
237104103.01,1,1,241.322901,70.19004,-36.41,43.934,2459764.419877,4.5371361,4.042155,4199.7558754,9.8153513,732.0077048,1326.6264827,10.9585,319.036,5731.0,4.1,1.48668
263003176.01,1,1,12.546778,-83.743767,139.424,30.476,2458336.557651,14.3392144,4.6064739,392.6346872,2.2963233,118.7538488,841.9410276,7.4371,57.5846,6295.7,4.438,1.1374201
293687315.01,1,1,216.523825,59.444274,-19.45,6.179,2460419.967332,2.8716983,4.668,8568.0,18.1267,4494.25,2281.0,9.823,321.376,6840.0,4.05,1.91
356867115.01,1,1,275.862543,71.581748,-43.319,85.838,2459710.294209,6.0964074,2.3632965,1142.4891745,2.5856853,69.8633506,737.3642914,10.5216,90.8693,4820.4,4.6,0.731699
185405474.01,1,0,301.717674,45.499227,6.48,7.159,2458684.13635,1.56029,2.751,1690.0,18.4825,38412.5,3900.0,9.87278,387.708,6897.0,3.89,2.29
186000935.01,1,0,303.072972,44.495878,-40.227,-75.628,2460552.790682,8.8735214,4.059,1949.0,6.0401,1064.98,1591.0,9.76577,156.338,5992.0,4.34,1.18
277014266.01,1,0,306.425841,53.561615,-11.176,-3.928,2459446.290468,1.3797091,2.352,1320.0,22.2329,28702.5,3626.0,10.6168,543.011,5924.0,3.68,2.67
294179389.01,1,0,300.83864,53.29562,9.671,-14.426,2458685.4705,2.6796,2.771,7590.0,11.8862,823.434,1492.0,10.5742,247.975,5938.0,4.23,1.32
405904232.01,1,0,301.562631,52.164181,7.431,11.922,2460549.082741,11.0765063,4.692,4400.0,12.8076,189.348,1033.0,10.1098,316.176,6460.0,4.0,1.86
15565627.01,1,0,307.016647,39.87713,-5.507,-13.746,2458684.06072,3.80509,3.347,1280.0,8.57193,1214.11,1644.0,10.3332,434.962,6555.5,3.83,2.35
167098530.01,1,0,318.627107,40.017017,51.963,77.173,2459823.85374,0.890967,1.784,1100.0,2.89678,3225.32,2099.0,9.3213,73.6326,5159.2,4.5,0.87
89020549.01,1,1,338.399662,-43.436872,35.553,-53.055,2458326.904918,2.1096805,2.1344043,1309.7297126,3.6396725,644.2138136,1284.923458,10.8061,163.678,5673.0,4.55383,0.940806
256886630.01,1,0,329.385067,41.449509,8.026,-0.029,2458713.20059,2.03905,2.26,430.0,6.42307,26394.8,3550.0,8.26618,301.421,9003.0,3.94,2.68
266688542.01,1,0,321.02381,46.384673,-11.834,-15.942,2460389.230214,2.9424142,4.073,1400.0,9.70968,23595.1,3452.0,10.1894,339.736,6854.0,4.1,1.79
274942910.01,1,0,322.92657,41.797465,172.202,108.043,2460393.552555,1.0793011,2.196,1562.0,3.31116,7736.05,2612.0,9.9809,52.4946,4349.3,4.62,0.67
330332501.01,1,0,315.110366,46.060449,-8.94,-23.17,2459819.789519,4.0157492,2.706,1150.0,6.47219,669.61,1417.0,10.3599,397.905,6585.0,3.94,2.07
345996087.01,1,0,327.480039,44.08006,-8.622,-16.864,2458712.72322,2.01976,3.394,3963.85,7.3626,5926.69,2444.0,10.2835,398.627,7274.6,4.18,1.72
387664866.01,1,0,323.548627,50.481445,0.224,-12.908,2458712.51758,2.65646,2.475,773.369,12.1711,948.066,1545.0,9.08409,402.661,6135.4,3.4,3.98
395171208.01,1,1,325.014536,48.406767,-9.81,-10.501,2459847.968306,4.7201912,4.416,6710.0,15.2105,1112.85,1609.0,9.03527,200.492,6696.0,4.08,1.8
89759617.01,1,0,301.564685,35.588396,1.452,-2.185,2459817.659426,3.3295394,2.77,2620.0,14.3988,2238.0,1916.0,10.4806,624.639,7965.0,3.98,2.35
92783821.01,1,0,303.017318,35.524628,-11.969,-8.381,2459442.068334,3.8615978,1.678,1020.0,13.8394,2320.32,1933.0,10.2115,524.29,7396.0,3.89,2.45
160708862.01,1,1,227.270329,-42.704966,-10.011,-5.653,2460087.939719,3.3448312,3.322,13626.0,21.2012,4468.21,2277.0,9.8787,427.678,9364.0,4.32,1.76
269701147.01,1,1,302.025625,66.850301,150.256,-63.909,2460651.26694,8.8803281,2.71,1238.0,3.20594,60.7382,777.0,8.2929,53.6089,5555.7,4.49,0.92
269701147.02,2,1,302.025625,66.850301,150.256,-63.909,2460612.35145,28.580474,4.5139977,1081.396943,3.1455035,20.8500726,545.0001759,8.2929,53.6089,5555.7,4.49,0.920435
234994474.01,1,1,350.028592,-60.065729,-319.961,-127.781,2458326.034032,1.4015183,1.1583061,593.7540922,1.4616853,149.3747543,891.6389885,9.22978,25.1496,3794.0,4.67812,0.597007
233681149.01,1,0,260.36481,65.012281,-16.36,94.627,2458683.689629,8.5874668,5.1458902,1904.8131484,5.3744721,152.0429498,895.5943008,10.8037,208.687,5929.0,4.48275,0.987583
219852882.01,1,1,256.622675,68.843303,-20.12,89.886,2459766.224945,5.5025577,3.1711008,844.7022676,2.7049797,102.6644008,811.847988,10.7261,115.45,4965.0,4.56,0.784109
219852882.02,2,1,256.622675,68.843303,-20.12,89.886,2459741.887113,1.7622537,0.8779711,733.5550822,2.5235818,468.5415425,1186.6066429,10.7261,115.45,4965.0,4.56,0.784109
229747848.01,1,1,280.326681,70.290054,-6.335,26.221,2459664.026959,0.8474218,0.8758764,424.3932848,1.7536544,1876.1315489,1678.5549814,10.7157,147.476,5300.0,4.56,0.846387
229747848.02,2,1,280.326681,70.290054,-6.335,26.221,2459656.582609,4.8420438,2.4105648,318.6638392,1.6177405,183.6641995,938.9141348,10.7157,147.476,5300.0,4.56,0.846387
229770036.01,1,0,282.173361,70.840191,-63.053,114.601,2458684.50173,2.14056,2.029,355.8315803,1.83828,316.156,1174.0,10.6666,101.713,4567.0,4.39,0.84
267263253.01,1,1,7.328916,-76.304032,-2.97,6.961,2460174.637067,4.1269046,4.405,10831.0,17.0952,1436.49,1715.0,9.2205,196.852,6888.0,4.23416,1.59
279177746.01,1,0,313.885156,46.502085,-0.511,3.17,2460551.553803,4.4350025,2.252,2085.0,9.91393,6855.78,2535.0,10.1503,464.209,9706.0,4.29,1.87
357972447.01,1,0,316.955806,50.500883,-16.389,-11.604,2460393.796914,0.33759,1.351,529.0,2.96097,9164.98,2725.0,10.2193,254.401,7387.0,4.39,1.37
416624606.01,1,0,310.038053,50.323742,3.547,-39.384,2459821.804188,2.5152549,2.386,1870.0,13.4294,4740.94,2311.0,10.2732,335.203,5915.0,3.82,2.11
230017325.01,1,0,291.469121,61.776068,-6.849,-8.871,2460649.216907,9.6926509,2.819,1393.0,13.5133,198.127,1045.0,10.3843,615.12,6012.0,3.39,3.51
367099243.01,1,0,317.729186,72.615356,-25.691,-13.894,2460421.898853,1.8286961,3.37,7283.0,21.4433,18194.7,3235.0,10.4849,244.318,6046.3,4.43,1.23
120602501.01,1,0,337.686813,40.003763,64.486,-47.157,2459830.772785,14.8626982,3.3250502,8264.2193919,26.5090911,202.6095767,962.2429589,8.48216,118.59,5705.0,3.97,1.73364
129539786.01,1,0,343.953614,39.645117,-55.543,-28.177,2459850.248203,2.0881134,2.307,730.0,5.41738,8383.12,2665.0,9.24102,195.858,6255.8,4.11,1.7
136971594.01,1,0,317.966114,43.592849,-96.263,-2.55,2458711.81369,1.25562,2.304,290.0,2.95064,2790.4,2024.0,9.1384,158.181,5717.0,3.97,1.72
155005217.01,1,0,345.243825,42.549318,-1.704,0.007,2459867.206961,7.6047417,5.23,1200.0,6.14418,2393.29,1948.0,10.4216,516.299,9139.0,4.29,1.8
176957796.01,1,0,101.297491,-66.238326,18.528,-67.531,2459199.440315,4.8173797,1.323,1800.0,1.71137,33.919,672.0,10.702,88.8838,4651.0,4.56937,0.69
155114483.01,1,0,345.748458,44.564848,12.325,-9.1,2459877.368408,5.2651271,2.463,3450.0,11.2446,2619.14,1993.0,9.25068,275.493,8728.0,4.32,1.7
164150539.01,1,0,335.753569,30.572726,7.989,3.749,2459850.543759,6.1600888,1.67,1120.0,8.22262,143.457,964.0,10.3126,244.043,5772.0,4.07,1.55
176899385.01,1,1,354.774092,42.465987,-20.075,3.123,2460605.038813,3.8529998,3.225,8913.0,15.4014,1099.44,1604.0,9.995771,275.358,6893.4,4.22,1.57
190430205.01,1,0,324.922517,46.220215,-2.152,-1.765,2458712.06866,1.06884,2.512,470.0,10.3628,32361.2,3736.0,9.8261,1013.56,9222.0,3.42,4.94
190442486.01,1,0,324.935562,41.950794,16.048,1.949,2459850.13104,5.4561177,3.1,1360.0,5.78741,796.96,1480.0,10.4568,365.168,7465.0,4.31,1.51
190743990.01,1,0,325.787112,45.646806,-7.587,-20.957,2460582.487167,1.7380504,1.496,956.0,4.42263,787.969,1476.0,10.2566,240.012,6026.0,4.16,1.45
249812036.01,1,0,339.785541,49.426562,5.235,-3.878,2460561.395306,5.7785318,2.348,4990.0,42.6903,2264.51,1921.0,9.624,547.399,8224.0,3.81,2.92
276360911.01,1,0,329.05345,55.740977,12.362,3.363,2458738.89623,0.44482,1.058,1610.0,10.8884,14152.2,3038.0,9.62426,285.666,7184.0,4.1,1.88
313506357.01,1,0,347.757547,45.93369,45.999,0.128,2459880.029372,1.532703,2.698,1250.0,10.8699,26916.4,3568.0,9.5621,178.003,6023.1,4.24,1.39
328167090.01,1,0,331.663464,55.686255,-2.097,-9.395,2459880.756663,0.7131492,2.428,450.0,4.89712,18159.7,3234.0,10.0009,235.218,5128.9,3.88,1.93
343019899.01,1,1,334.504103,54.319045,55.052,10.638,2460561.017924,25.8386422,5.209,1806.0,4.31235,32.9135,667.0,10.0618,146.858,5769.0,4.43,1.03
343442463.01,1,0,341.518718,55.162935,14.058,-1.994,2458739.5222,0.78381,1.443,426.099,3.89595,9401.36,2743.0,8.95861,239.688,7842.0,4.22,1.72
346338552.01,1,1,344.445363,38.674919,32.384,-41.751,2460606.436882,4.4652986,2.502,14440.0,14.5331,259.687,1118.0,9.76031,158.979,6051.2,4.35,1.18
62483237.01,1,1,336.402414,-34.909713,26.43,-30.255,2458334.891563,11.0708575,2.1937617,1149.7328034,2.3337648,22.4219066,554.9934842,9.3636,42.4061,4356.0,4.53491,0.700727
365389353.01,1,0,323.86462,51.323577,7.911,4.41,2460605.160178,2.6380089,3.55,1683.0,12.8098,26423.9,3551.0,10.3093,523.373,7495.0,3.88,2.5
389182138.01,1,0,343.635061,54.161814,-94.07,9.95,2460610.162144,2.7260173,2.703,1165.0,4.98036,4788.29,2317.0,10.4602,115.746,5256.0,4.59,0.79
416987878.01,1,0,322.892141,50.320713,1.791,-2.781,2458712.7665,2.86876,2.422,1030.0,8.48351,2571.69,1983.0,10.399,594.193,8342.0,3.9,2.65
431156009.01,1,0,340.395784,51.965285,47.604,15.882,2460403.663304,2.958148,3.769,980.0,4.47387,4739.26,2311.0,9.44275,195.022,6294.0,4.13,1.58
468472950.01,1,0,321.283221,40.887821,-3.082,-6.903,2458712.35831,0.98736,1.464,370.0,3.41784,2591.32,1987.0,10.1277,279.953,6301.3,4.07,1.69
468845640.01,1,0,337.8341,53.796052,84.014,18.619,2458741.72914,3.99307,4.783,3892.81,6.35126,1282.52,1667.0,10.3217,102.931,4731.1,4.35,0.93
64553698.01,1,0,338.452968,57.563539,50.046,6.338,2458965.050909,8.6795072,3.628,10160.0,24.132,578.958,1366.0,10.1799,194.993,6057.0,4.43,1.14
66783360.01,1,0,341.970903,49.918072,18.039,0.467,2459881.30632,1.3812787,2.4,1573.0,5.91488,24595.6,3488.0,10.2107,252.396,6483.0,4.28,1.38
258801269.01,1,0,287.025089,66.290697,4.723,-12.459,2458689.02568,5.48923,3.29,910.0,11.8401,2592.62,1987.0,10.938,370.791,6004.0,4.06,1.62
259129875.01,1,0,291.880247,68.014695,2.859,7.618,2458684.09715,0.43889,0.947,650.0,6.69456,14357.3,3049.0,10.5896,576.745,7111.0,3.91,2.32
328750515.01,1,0,332.287103,57.938972,4.333,6.381,2459825.344785,2.3359622,6.0165684,3066.2492749,18.3852989,7363.4830838,2362.6020308,10.7387,482.603,7577.0,4.05,2.0780001
231736113.01,1,1,82.127963,-48.409067,0.889,-21.885,2459218.231402,10.5739824,4.04,5460.0,9.43898,171.146,1007.0,11.4266,414.23,6519.0,4.36,1.27
69747919.01,1,1,336.576123,-18.011665,73.606,-114.505,2459085.39112,9.9783319,4.2281711,179.2248456,2.0515332,300.9646623,1062.3035336,7.7275,80.8994,6073.5,4.1,1.47131
364186197.01,1,1,313.511047,72.580646,11.808,28.759,2460661.181674,4.4247042,1.318,2447.0,8.3621,465.179,1293.0,8.82374,139.484,6594.0,4.23,1.49
364186197.02,2,1,313.511047,72.580646,11.808,28.759,2460479.047419,2.2222094,2.461,87.0,1.39527,2005.35,1864.0,8.82374,139.484,6594.0,4.23,1.49
403224672.01,1,1,338.983717,-59.864829,-108.388,-84.419,2460178.671412,1.0082361,1.41,228.0,1.7202,1882.94,1835.0,7.384,48.0883,5795.29,4.438,1.13
199444169.01,1,1,334.882849,42.560314,-67.417,10.385,2459850.737058,1.2168732,0.86,1240.0,3.43106,153.719,980.0,10.1917,72.7512,4634.6,4.51,0.78
116483514.01,1,1,232.946047,47.055551,154.795,-298.481,2460447.085367,1.4520486,1.339,393.0,1.404,266.85,1125.0,9.1043,32.4778,4184.0,4.57376,0.69
158025009.01,1,1,216.923489,41.952986,-92.338,-101.247,2460423.263435,1.0697621,1.356,376.0,1.60037,1061.92,1590.0,9.0739,55.0135,4946.0,4.53834,0.8
164173105.01,1,1,335.825303,35.03492,10.685,-18.496,2459827.0017,3.0726434,2.2602485,10471.4949697,19.9197757,2446.8848714,1793.7963398,8.51017,151.528,7164.0,4.25661,1.55831
224600500.01,1,0,254.958579,58.462633,-10.013,11.018,2458684.277966,0.6763235,4.916459,30.1617977,1.700035,42572.1587375,3663.5419408,6.76754,161.067,8475.0,3.82228,2.9486499
311035838.01,1,1,206.094014,48.028565,-19.746,-24.008,2459661.5681,2.8997405,1.849,13760.0,10.0433,176.587,1015.0,10.7164,134.554,5224.0,4.55801,0.82
321857016.01,1,1,322.941809,66.349005,45.326,32.042,2459830.458192,6.9561134,3.3628003,15989.231101,12.090823,136.9557694,872.4987884,11.2287,201.918,5387.0,4.46259,0.940037
333473672.01,1,1,354.240829,39.639279,-67.547,-31.087,2459864.063759,13.001789,4.4847322,1339.5837664,3.84805,90.515093,786.6834253,10.1308,155.141,5914.0,4.46,1.00826
346418409.01,1,0,344.609651,39.658712,-79.05,-38.029,2458740.961818,2.7556532,3.3967282,2854.4589288,6.4145519,207.2386368,967.6926252,10.9243,112.383,4993.0,4.66918,0.696945
128501004.01,1,0,339.03342,37.841042,-65.606,57.654,2458739.0012,0.78999,1.153,5750.0,1.99,5497.38,2398.0,9.76952,129.284,5558.0,4.43,1.1
377304435.01,1,0,287.050161,55.303691,-4.773,4.565,2458691.56061,11.35626,6.047,2190.0,12.9372,1493.65,1731.0,10.8475,504.976,6314.0,3.87,2.14
138968089.01,1,0,295.101088,40.986723,-2.194,6.889,2458711.558151,0.6412558,1.1161082,1029.5348333,4.841202,10373.5192117,2573.9569471,11.6459,435.255,5854.65,4.1262,1.47292
25375553.01,1,1,328.767739,-22.6126,12.885,-4.311,2460155.87081,2.3109689,3.4303821,6829.4236495,17.30428,4324.0354536,2068.197749,9.77486,298.109,6371.0,3.94807,1.95411
293954617.01,1,1,300.615453,53.377442,164.816,145.473,2460549.311109,7.4341456,2.424,701.0,1.97737,48.0098,733.0,8.3879,41.1706,5064.0,4.57887,0.78
375506058.01,1,1,316.203692,55.588022,11.737,23.869,2460554.58625,2.650232,2.03,6449.0,15.9327,1454.53,1720.0,7.79824,148.925,7400.0,4.11,1.94
198356533.01,1,1,256.138751,56.842549,10.709,-20.199,2460660.183368,18.840891,5.765,331.0,2.00342,94.5008,868.0,8.69378,103.297,6093.0,4.32207,1.22
232982558.01,1,1,241.763937,67.87764,-0.587,-20.618,2460638.545561,27.6438617,5.321,560.0,3.68027,68.4355,801.0,9.98671,230.306,5873.0,4.043,1.62
237232044.01,1,1,297.398678,76.139178,-88.066,21.781,2460623.584541,23.5407467,4.025,956.0,2.11441,16.8576,564.0,9.9377,85.8034,5236.0,4.63898,0.75
258514800.01,1,1,305.474925,70.943705,46.402,-20.689,2458711.369295,0.4702719,1.3258819,209.49313,1.4344026,5028.6262848,2147.7419002,10.1522,125.463,5466.0,4.48625,0.92499
298073824.01,1,0,201.336817,75.982713,-7.486,-1.625,2458684.362799,1.2273079,4.8114753,66.4147779,3.6075647,10396.9641276,2575.4100491,8.1033,309.2709,6906.0,4.438,4.12041
343628284.01,1,1,316.324003,57.771095,-15.721,-64.779,2459857.185608,8.0970819,3.127852,4723.0724376,2.6354043,5.3632275,388.1291894,13.1717,73.3345,3391.0,4.84373,0.381586
377293776.01,1,1,286.854063,59.086625,69.923,160.881,2459662.335574,2.0439268,1.008937,465.1929875,1.0924808,44.9492524,660.3898166,10.0306,22.4467,3407.0,4.7606,0.473603
417931607.01,1,1,186.524282,61.258929,-5.716,-26.87,2460348.107581,16.5379864,2.796,608.0,2.51948,53.0216,751.0,8.9989,91.9362,5781.0,4.43068,1.03
420112589.01,1,1,290.173974,73.195108,7.83,-73.913,2459731.359311,11.0619937,1.7587777,3249.1164334,1.6184944,2.0225025,304.152939,12.295,30.5212,3248.0,4.95407,0.275364
198390247.01,1,1,258.22327,57.197778,-71.005,-0.024,2460660.40937,6.5886877,1.678,852.0,2.12746,28.9612,646.0,10.1426,78.7415,4920.0,4.64,0.71
198390247.02,2,1,258.22327,57.197778,-71.005,-0.024,2460583.434908,4.3135263,1.874,274.0,1.17405,142.833,963.0,10.1426,78.7415,4920.0,4.64,0.71
199376584.01,1,1,306.741134,33.744388,-36.869,-14.651,2460544.753267,18.712253,6.475,6066.0,10.3984,171.765,1008.0,8.0417,80.6665,6125.0,4.29,1.27
191284318.01,1,1,9.573034,42.463096,-21.564,-4.588,2460610.063622,2.7759678,3.074,13613.0,15.4018,1597.59,1761.0,10.374,226.637,6140.0,4.32,1.24
16920150.01,1,0,19.361773,26.745951,55.636,-51.974,2458765.545981,9.155934,3.1412022,908.2412562,2.4949092,66.1504006,727.3657867,10.1583,101.358,5219.0,4.55718,0.82204
17005768.01,1,0,20.610639,26.925729,14.4,-4.7,2458765.265116,6.8424983,3.3079378,8029.880305,16.4578474,215.5002138,977.1959895,9.9176,150.102,5766.0,4.438,1.1282001
188768068.01,1,1,261.349585,52.790472,-91.047,-49.639,2460338.523071,2.1779407,2.098,110.0,1.28228,759.183,1462.0,5.8961,27.0498,5801.89,4.25132,1.26
190998418.01,1,1,7.053937,42.061345,0.919,-6.509,2459856.144266,2.8791023,2.7497683,11426.6170088,12.0920506,693.2320081,1308.6978872,12.0401,367.658,5583.0,4.33946,1.1145999
236887394.01,1,1,303.38187,65.162331,12.636,58.17,2459717.423096,1.4200248,1.431,23730.0,12.5242,382.328,1231.0,11.8478,185.615,4910.0,4.57248,0.77
240968774.01,1,1,19.114644,49.233138,108.394,-149.059,2458766.989118,5.9711357,1.5478671,1437.1086027,1.8721145,18.0882455,525.9795517,10.5977,37.4418,3834.0,4.74552,0.490737
243185500.01,1,1,16.653872,19.224919,-41.465,-222.697,2459450.356025,15.5324385,1.7640717,2937.4953214,2.013576,2.1399188,308.4743596,10.8858,24.7399,3382.0,4.85532,0.369306
243185500.02,2,1,16.653872,19.224919,-41.465,-222.697,2459448.308156,1.880531,1.1911684,1214.0066593,1.4548629,35.7280633,623.5511988,10.8858,24.7399,3382.0,4.85532,0.369306
220435095.01,1,0,73.641474,-57.513453,5.001,22.236,2460185.36556,3.4231002,2.4377583,8643.1016455,35.4084057,3086.1129325,1900.9587948,11.8999,820.079,5620.9,3.6,2.6126101
284441182.01,1,1,10.089143,61.213387,48.576,-55.602,2459883.443614,2.5272822,1.265861,1847.4872236,2.2007181,45.3608214,661.896336,11.4752,51.9503,3624.0,4.74607,0.49012
306263608.01,1,1,30.905006,21.281327,158.824,107.675,2460221.503439,20.7724316,5.508,1415.0,3.91576,209.722,1060.0,8.5725,67.5478,5625.56,4.46798,0.97
306263608.02,2,1,30.905006,21.281327,158.824,107.675,2459462.51672,52.5637056,6.5,1193.0,3.28372,14.3711,542.0,8.5725,67.5478,5625.56,4.46798,0.97
306955329.01,1,1,14.114261,48.637517,103.372,-13.429,2459885.568784,6.3634106,2.692302,2368.6952027,4.4784698,110.0200699,826.0146095,10.5508,121.84,5103.0,4.50257,0.859483
352413427.01,1,1,15.598144,37.185439,-9.876,-10.13,2460608.852345,5.2544884,2.898,567.0,2.1916,284.941,1144.0,8.297,67.6203,5958.0,4.48217,0.99
427654774.01,1,0,349.289072,70.190576,136.449,129.094,2458765.042474,5.222621,4.693629,15867.9920175,3.7216015,2.7908584,329.6508495,14.1431,83.8106,3453.0,4.95337,0.275946
